GameID|HomeTeam|AwayTeam|GameWinner|GameLoser|ScoreHome|ScoreAway|HomeFirstDowns|HomePassingYards|HomePenaltyCnt|HomePenaltyYards|HomePossTime|HomePuntAvg|HomepuntCnt|HomePuntYards|HomeRushingYards|HomeTotalYards|HomeTurnOvers|AwayFirstDowns|AwayPassingYards|AwayPenaltyCnt|AwayPenaltyYards|AwayPossTime|AwayPuntAvg|AwaypuntCnt|AwayPuntYards|AwayRushingYards|AwayTotalYards|AwayTurnOvers|HomeFieldGoals|AwayFieldGoals|HomeTouchDowns|AwayTouchDowns|HomePassingComp|AwayPassingComp|HomePassingAtt|AwayPassingAtt|HomePassingTD|AwayPassingTD|HomeRushingAtt|AwayRushingAtt|HomeRushingTD|AwayRushingTD|Year|Week|Date|Day|TimeOfDay|NumericDate|Temp|DewPoint|Visiability|Humidity|WindSpeed|WindDir|Pressure|Fog|Precipitation|Condition|Rain|Snow|WindChill|HeatIndex|HomePassYardsPerAttempt|HomePassingCompPct|AwayPassYardsPerAttempt|AwayPassingCompPct|HomeRushYardsPerAttempt|AwayRushYardsPerAttempt|HomeTeamWin
1126|DET|TB|TB|DET|21|24|25|286|5|39|33:22|26|4|151|104|390|5|10|207|9|67|26:38|35|5|218|22|229|0|1|0|3|3|26|14|46|21|3|2|24|24|0|0|2013|12|11/24/2013|6|1:00|20131124|23.0|3.9|10.0|44.0|12.7|WNW|30.55|0.0||Mostly Cloudy|0.0|0.0|11.1||11.0|0.565217391304|14.7857142857|0.666666666667|4.33333333333|0.916666666667|0
1127|GB|MIN|GB/MIN|GB/MIN|26|26|30|298|7|50|34:27|41|8|326|196|494|0|28|215|5|53|40:33|42|6|257|232|447|1|2|4|3|2|28|21|53|30|1|1|34|43|2|1|2013|12|11/24/2013|6|1:00|20131124|21.0|3.0|10.0|46.0|10.4|SW|30.5|0.0||Overcast|0.0|0.0|9.9||10.6428571429|0.528301886792|10.2380952381|0.7|5.76470588235|5.39534883721|0
1128|HOU|JAC|JAC|HOU|6|13|11|141|2|22|26:19|43|7|314|77|218|1|16|215|7|63|33:41|33|6|259|118|333|0|2|2|1|0|18|23|34|33|0|0|21|28|0|1|2013|12|11/24/2013|6|1:00|20131124|48.2|28.4|9.0|46.0|11.5|North|30.3|0.0||Overcast|0.0|0.0|||7.83333333333|0.529411764706|9.34782608696|0.69696969697|3.66666666667|4.21428571429|0
1129|KC|SD|SD|KC|38|41|26|281|7|62|29:03|43|4|178|114|395|2|24|387|9|97|30:57|33|5|200|104|491|0|1|2|5|5|26|27|38|39|3|3|18|27|2|2|2013|12|11/24/2013|6|1:00|20131124|30.0|3.0|10.0|32.0|8.1|ESE|30.57|0.0||Clear|0.0|0.0|22.4||10.8076923077|0.684210526316|14.3333333333|0.692307692308|6.33333333333|3.85185185185|0
1130|MIA|CAR|CAR|MIA|16|20|13|280|6|55|29:48|38|6|291|52|332|1|20|159|8|56|30:12|47|7|397|136|295|1|2|3|2|1|19|28|38|42|1|1|29|17|1|0|2013|12|11/24/2013|6|1:00|20131124|81.0|64.0|10.0|56.0|10.4|NE|30.03|0.0||Scattered Clouds|0.0|0.0||82.5|14.7368421053|0.5|5.67857142857|0.666666666667|1.79310344828|8.0|0
1131|STL|CHI|STL|CHI|42|21|20|148|6|39|23:51|49|2|97|258|406|0|30|344|10|84|36:09|40|3|121|80|424|3|2|0|3|5|36|10|47|22|2|1|26|29|1|3|2013|12|11/24/2013|6|1:00|20131124|28.0|1.9|10.0|33.0|0.0|North|30.64|0.0||Clear|0.0|0.0|||4.11111111111|0.765957446809|34.4|0.454545454545|9.92307692308|2.75862068966|1
1132|ARI|IND|ARI|IND|40|11|27|290|9|84|36:49|36|2|72|120|410|0|15|159|6|89|23:11|40|5|223|80|239|1|4|1|4|1|26|20|38|39|2|1|30|15|1|0|2013|12|11/24/2013|6|4:05|20131124|59.0|39.9|10.0|49.0|4.6|East|30.09|0.0||Mostly Cloudy|0.0|0.0|||11.1538461538|0.684210526316|7.95|0.512820512821|4.0|5.33333333333|1
1133|OAK|TEN|TEN|OAK|19|23|19|260|4|50|24:12|48|2|95|93|353|2|22|312|10|100|35:48|24|5|163|114|426|0|4|3|1|2|19|30|32|42|1|2|23|29|0|0|2013|12|11/24/2013|6|4:05|20131124|57.9|41.0|10.0|53.0|4.6|NNW|30.19|0.0||Clear|0.0|0.0|||13.6842105263|0.59375|10.4|0.714285714286|4.04347826087|3.93103448276|0
1134|NYG|DAL|DAL|NYG|21|24|22|154|11|81|30:39|52|5|273|202|356|1|24|220|11|85|29:21|40|7|313|107|327|1|1|2|3|2|23|16|38|30|2|2|20|30|0|0|2013|12|11/24/2013|6|4:25|20131124|28.0|3.9|10.0|36.0|15.0|NW|30.29|0.0||Clear|0.0|0.0|16.5||6.69565217391|0.605263157895|13.75|0.533333333333|10.1|3.56666666667|0
1135|NE|DEN|NE|DEN|34|31|27|324|5|36|34:06|39|6|267|116|440|3|28|132|9|85|38:58|36|8|325|280|412|4|1|2|4|4|19|34|36|50|2|3|48|31|1|1|2013|12|11/24/2013|6|8:30|20131124|23.0|-2.9|10.0|32.0|18.4|WNW|30.12|0.0|0.0|Clear|0.0|0.0|8.7||17.0526315789|0.527777777778|3.88235294118|0.68|2.41666666667|9.03225806452|1
1136|WAS|SF|SF|WAS|6|27|10|90|4|30|28:34|35|7|315|100|190|1|15|228|4|25|31:26|41|4|196|76|304|1|2|2|3|0|15|17|24|27|3|0|33|27|0|0|2013|12|11/25/2013|0|8:40|20131125|35.1|10.0|10.0|35.0|11.5|SSW|30.38|0.0||Mostly Cloudy|0.0|0.0|26.9||6.0|0.625|13.4117647059|0.62962962963|3.0303030303|2.81481481481|0
1137|DET|GB|DET|GB|40|10|30|320|5|50|40:26|33|1|33|241|561|4|7|102|3|25|19:34|40|6|287|24|126|3|1|1|5|1|22|10|35|20|3|0|43|15|2|0|2013|13|11/28/2013|3|12:30|20131128|28.0|21.0|10.0|75.0|6.9|South|30.27|0.0||Overcast|0.0|0.0|20.8||14.5454545455|0.628571428571|10.2|0.5|5.60465116279|1.6|1
1138|DAL|OAK|DAL|OAK|31|24|23|208|6|40|32:19|39|5|238|144|352|1|16|255|10|71|27:41|44|5|265|50|305|2|1|1|4|3|23|18|32|30|1|0|30|25|3|2|2013|13|11/28/2013|3|4:30|20131128|50.0|23.0|10.0|35.0|5.8|South|30.38|0.0||Clear|0.0|0.0|||9.04347826087|0.71875|14.1666666667|0.6|4.8|2.0|1
1139|BAL|PIT|BAL|PIT|22|20|16|237|9|55|29:56|26|1|26|75|312|0|22|257|4|51|30:04|39|4|174|72|329|0|5|0|1|3|24|28|35|44|1|2|25|18|0|1|2013|13|11/28/2013|3|8:30|20131128|37.0|16.0||42.0||North|30.47|0.0||Unknown|0.0|0.0|||9.875|0.685714285714|9.17857142857|0.636363636364|3.0|4.0|1
1140|CAR|TB|CAR|TB|27|6|20|263|3|25|34:25|46|3|138|163|426|2|10|140|4|30|25:35|41|4|190|66|206|2|2|2|3|0|18|14|29|21|2|0|34|20|1|0|2013|13|12/1/2013|6|1:00|20131201|57.0|34.0|10.0|42.0|5.8|SW|30.14|0.0||Scattered Clouds|0.0|0.0|||14.6111111111|0.620689655172|10.0|0.666666666667|4.79411764706|3.3|1
1141|CLE|JAC|JAC|CLE|28|32|24|342|9|50|29:25|35|4|158|97|439|3|22|202|5|35|30:35|34|7|306|112|314|1|3|0|4|3|24|23|40|41|3|3|30|29|1|0|2013|13|12/1/2013|6|1:00|20131201|-9999.0||10.0||9.2|SW|29.99|0.0||Overcast|0.0|0.0|||14.25|0.6|8.78260869565|0.560975609756|3.23333333333|3.86206896552|0
1142|IND|TEN|IND|TEN|22|14|18|160|7|50|26:05|37|5|227|104|264|1|24|185|6|74|33:55|32|6|222|162|347|4|5|0|1|2|17|21|32|37|0|1|25|36|1|1|2013|13|12/1/2013|6|1:00|20131201|51.1|34.0|10.0|52.0|10.4|West|30.02|0.0||Clear|0.0|0.0|||9.41176470588|0.53125|8.80952380952|0.567567567568|4.16|4.5|1
1143|KC|DEN|DEN|KC|28|35|27|293|9|102|31:56|45|5|229|159|452|1|25|403|10|75|28:04|44|3|132|132|535|2|0|0|5|4|22|26|35|42|5|2|31|25|0|1|2013|13|12/1/2013|6|4:25|20131201|48.9|33.1|7.0|54.0|0.0|North|29.97|0.0||Clear|0.0|0.0|||13.3181818182|0.628571428571|15.5|0.619047619048|5.12903225806|5.28|0
1144|MIN|CHI|MIN|CHI|23|20|28|250|6|60|39:09|43|6|264|246|496|1|20|345|6|51|34:08|34|7|249|135|480|1|2|3|2|2|23|23|36|41|2|1|25|40|0|1|2013|13|12/1/2013|6|1:00|20131201|34.0|21.9|7.0|61.0|3.5|SW|30.1|0.0||Overcast|0.0|0.0|31.0||10.8695652174|0.638888888889|15.0|0.560975609756|9.84|3.375|1
1145|NYJ|MIA|MIA|NYJ|3|23|10|78|4|25|21:08|40|7|316|99|177|3|25|328|3|28|38:52|41|3|128|125|453|1|3|1|2|0|28|13|43|28|2|0|36|22|0|0|2013|13|12/1/2013|6|1:00|20131201|48.9|30.0|10.0|48.0|5.8|WNW|30.08|0.0||Overcast|0.0|0.0|||2.78571428571|0.651162790698|25.2307692308|0.464285714286|2.75|5.68181818182|0
1146|PHI|ARI|PHI|ARI|24|21|23|202|5|48|29:26|44|8|358|105|307|0|24|260|6|55|30:34|44|5|231|90|350|3|1|0|3|3|24|21|41|34|3|3|22|34|0|0|2013|13|12/1/2013|6|1:00|20131201|46.9|28.0|10.0|48.0|5.8|SW|30.11|0.0||Mostly Cloudy|0.0|0.0|||8.41666666667|0.585365853659|12.380952381|0.617647058824|4.77272727273|2.64705882353|1
1147|BUF|ATL|ATL|BUF|31|34|18|210|6|49|24:51|39|7|299|195|405|2|26|272|8|75|38:09|36|7|278|151|423|1|2|1|4|4|28|18|47|32|1|1|30|31|3|3|2013|13|12/1/2013|6|4:05|20131201|37.9|28.9|10.0|70.0|6.9|SSW|30.0|0.0||Overcast|0.0|0.0|32.7||7.5|0.595744680851|15.1111111111|0.5625|6.5|4.87096774194|0
1148|SF|STL|SF|STL|23|13|20|255|9|85|33:04|45|4|191|83|338|1|19|198|11|105|26:56|48|5|244|114|312|1|3|2|2|1|19|19|28|38|1|1|30|26|1|0|2013|13|12/1/2013|6|4:05|20131201|63.0|41.0|10.0|45.0|13.8|WNW|30.23|0.0||Partly Cloudy|0.0|0.0|||13.4210526316|0.678571428571|10.4210526316|0.5|2.76666666667|4.38461538462|1
1149|HOU|NE|NE|HOU|31|34|19|264|2|25|26:14|41|3|134|121|385|1|28|365|0|0|33:45|35|3|132|88|453|1|1|2|4|4|15|29|30|41|0|2|28|27|4|2|2013|13|12/1/2013|6|1:00|20131201|69.8|57.2|10.0|64.0|6.9|South|30.07|0.0||Mostly Cloudy|0.0|0.0|||17.6|0.5|12.5862068966|0.707317073171|4.32142857143|3.25925925926|0
1150|SD|CIN|CIN|SD|10|17|19|243|5|45|30:20|38|4|157|91|334|3|19|190|3|30|29:40|56|4|222|164|354|2|1|1|2|1|14|23|23|37|1|1|38|24|1|0|2013|13|12/1/2013|6|4:25|20131201|69.1|48.0|10.0|47.0|4.6|North|30.11|0.0||Scattered Clouds|0.0|0.0|||17.3571428571|0.608695652174|8.26086956522|0.621621621622|2.39473684211|6.83333333333|0
1151|WAS|NYG|NYG|WAS|17|24|18|183|8|55|31:35|38|7|285|139|322|1|16|206|1|1|28:25|42|6|287|81|287|1|1|1|3|2|22|24|28|32|1|1|23|31|2|1|2013|13|12/1/2013|6|8:30|20131201|44.1|30.9|10.0|60.0|4.6|South|30.07|0.0||Overcast|0.0|0.0|41.5||8.31818181818|0.785714285714|8.58333333333|0.75|6.04347826087|2.61290322581|0
1152|SEA|NO|SEA|NO|34|7|23|302|8|66|33:38|40|3|120|127|429|0|12|144|7|52|26:22|46|6|294|44|188|1|2|0|1|4|23|22|38|30|1|3|17|38|0|0|2013|13|12/2/2013|0|8:40|20131202|37.0|33.1|10.0|86.0|6.9|SE|30.02|0.0||Overcast|0.0|0.0|31.6||13.1304347826|0.605263157895|6.54545454545|0.733333333333|7.47058823529|1.15789473684|1
1153|JAC|HOU|JAC|HOU|27|20|18|132|8|57|24:38|38|8|341|149|281|0|23|323|14|177|35:22|39|5|219|83|406|2|2|2|2|3|33|13|58|28|2|3|19|28|0|0|2013|14|12/5/2013|3|8:25|20131205|72.0|64.0|10.0|76.0|8.1|South|30.13|0.0||Scattered Clouds|0.0|0.0|||4.0|0.568965517241|24.8461538462|0.464285714286|7.84210526316|2.96428571429|1
1154|BAL|MIN|BAL|MIN|29|26|23|228|5|45|32:12|46|6|328|97|325|3|15|265|6|90|27:48|37|9|397|114|379|1|2|0|4|3|28|17|50|38|3|2|27|25|0|1|2013|14|12/8/2013|6|1:00|20131208|30.0|25.0||82.0||North|30.48|0.0|0.11|Unknown|0.0|0.0|||8.14285714286|0.56|15.5882352941|0.447368421053|3.59259259259|4.56|1
1155|CIN|IND|CIN|IND|42|28|28|275|7|60|37:45|43|5|253|155|430|0|21|326|6|47|22:15|37|7|333|63|389|0|0|0|6|4|24|29|35|46|3|4|35|12|3|0|2013|14|12/8/2013|6|1:00|20131208|28.0|23.0|10.0|81.0|8.1|East|30.22|0.0||Overcast|0.0|0.0|20.0||11.4583333333|0.685714285714|11.2413793103|0.630434782609|4.42857142857|5.25|1
1156|NE|CLE|NE|CLE|27|26|30|397|6|41|28:20|40|5|200|87|484|2|24|386|7|75|31:40|42|6|259|108|494|0|2|2|3|3|29|32|44|52|3|2|25|21|0|1|2013|14|12/8/2013|6|1:00|20131208|30.9|12.9|10.0|47.0|3.5|NNW|30.55|0.0||Clear|0.0|0.0|27.5||13.6896551724|0.659090909091|12.0625|0.615384615385|3.48|5.14285714286|1
1157|NYJ|OAK|NYJ|OAK|37|27|18|209|4|36|29:26|33|2|85|143|352|1|19|233|4|31|30:34|16|3|85|150|383|1|3|2|4|3|16|20|25|36|1|2|32|26|2|1|2013|14|12/8/2013|6|1:00|20131208|34.0|16.0|10.0|48.0|5.8|North|30.53|0.0||Overcast|0.0|0.0|28.8||13.0625|0.64|11.65|0.555555555556|4.46875|5.76923076923|1
1158|NO|CAR|NO|CAR|31|13|24|304|5|45|27:33|36|4|177|69|373|0|16|111|5|35|32:27|42|5|227|128|239|0|2|1|1|4|22|30|34|42|1|4|23|17|0|0|2013|14|12/8/2013|6|8:30|20131208|54.0|53.1|0.5|97.0|9.2|NNW|30.06|1.0||Fog|0.0|0.0|||13.8181818182|0.647058823529|3.7|0.714285714286|3.0|7.52941176471|1
1159|PHI|DET|PHI|DET|34|20|23|179|1|5|31:27|30|6|249|299|478|1|11|148|9|48|28:33|37|6|236|80|228|3|0|0|3|5|10|11|25|22|0|1|33|46|1|4|2013|14|12/8/2013|6|1:00|20131208|26.6|24.8|0.2|93.0|6.9|NE|30.53|1.0|0.01|Heavy Snow|0.0|1.0|19.1||17.9|0.4|13.4545454545|0.5|9.06060606061|1.73913043478|1
1160|PIT|MIA|MIA|PIT|28|34|13|220|5|34|23:47|30|4|143|73|293|1|15|145|4|31|21:17|45|3|142|114|259|1|1|0|3|4|15|17|25|25|2|3|17|18|1|0|2013|14|12/8/2013|6|1:00|20131208|26.6|21.2|1.0|80.0|5.8|ENE|30.28|0.0|0.0|Light Snow|0.0|1.0|20.0||14.6666666667|0.6|8.52941176471|0.68|4.29411764706|6.33333333333|0
1161|TB|BUF|TB|BUF|27|6|13|81|8|76|31:50|38|8|357|165|246|2|14|147|11|114|28:10|41|7|306|67|214|5|2|2|3|0|18|9|33|25|0|2|22|36|0|1|2013|14|12/8/2013|6|1:00|20131208|82.4|64.4|10.0|54.0|10.4|SSE|30.13|0.0||Scattered Clouds|0.0|0.0||83.9|4.5|0.545454545455|16.3333333333|0.36|7.5|1.86111111111|1
1162|WAS|KC|KC|WAS|10|45|13|192|4|27|25:50|20|8|338|65|257|2|20|154|3|30|34:10|24|3|113|193|347|1|1|1|6|1|15|19|23|42|2|1|38|17|2|0|2013|14|12/8/2013|6|1:00|20131208|30.0|26.1|1.8|85.0|5.8|NNE|30.5|0.0|0.07|Mostly Cloudy|0.0|0.0|24.1||12.8|0.652173913043|8.10526315789|0.452380952381|1.71052631579|11.3529411765|0
1163|DEN|TEN|DEN|TEN|51|28|39|397|7|60|39:20|33|2|65|154|551|0|15|158|8|66|20:40|44|4|201|96|254|2|3|0|6|4|39|13|59|24|4|1|32|22|2|3|2013|14|12/8/2013|6|4:05|20131208|6.8|1.4|7.0|79.0|9.2|ESE|30.06|0.0||Partly Cloudy|0.0|0.0|-6.9||10.1794871795|0.661016949153|12.1538461538|0.541666666667|4.8125|4.36363636364|1
1164|ARI|STL|ARI|STL|30|10|25|262|6|31|35:07|42|4|189|107|369|1|14|157|11|90|24:53|43|5|257|100|257|2|1|0|4|1|27|16|32|27|1|0|32|19|2|1|2013|14|12/8/2013|6|4:25|20131208|55.9|21.9|10.0|27.0|12.7|WNW|29.99|0.0||Mostly Cloudy|0.0|0.0|||9.7037037037|0.84375|9.8125|0.592592592593|3.34375|5.26315789474|1
1165|SD|NYG|SD|NYG|37|14|25|244|6|30|36:56|39|1|39|144|388|1|18|241|7|72|23:04|46|3|141|92|333|3|3|0|2|4|20|21|32|28|1|3|20|40|1|1|2013|14|12/8/2013|6|4:25|20131208|55.0|34.0|10.0|45.0|5.8|SSW|30.14|0.0||Mostly Cloudy|0.0|0.0|||12.2|0.625|11.4761904762|0.75|7.2|2.3|1
1166|SF|SEA|SF|SEA|19|17|19|155|7|70|32:28|38|4|199|163|318|1|13|178|9|85|27:32|27|6|186|86|264|1|1|4|2|1|15|15|25|29|1|1|23|33|1|0|2013|14|12/8/2013|6|4:25|20131208|45.0|21.9|10.0|40.0|13.8|NE|30.25|0.0||Clear|0.0|0.0|38.5||10.3333333333|0.6|11.8666666667|0.51724137931|7.08695652174|2.60606060606|1
1167|GB|ATL|GB|ATL|22|21|20|222|2|10|33:32|45|3|142|112|334|2|18|202|3|15|26:28|42|4|178|83|285|2|3|0|3|2|20|24|35|32|2|1|23|33|0|1|2013|14|12/8/2013|6|1:00|20131208|10.9|6.1|2.5|81.0|13.8|NE|30.33|0.0|0.0|Light Snow|0.0|1.0|-4.7||11.1|0.571428571429|8.41666666667|0.75|4.86956521739|2.51515151515|1
1168|CHI|DAL|CHI|DAL|45|28|33|341|2|15|36:44|0|0|0|149|490|0|24|130|4|50|23:16|31|3|112|198|328|0|3|0|5|4|27|14|36|25|4|3|32|28|1|1|2013|14|12/9/2013|0|8:40|20131209|3.9|-5.1|10.0|66.0|9.2|WSW|30.24|0.0||Scattered Clouds|0.0|0.0|-10.4||12.6296296296|0.75|9.28571428571|0.56|4.65625|7.07142857143|1
1169|DEN|SD|SD|DEN|20|27|19|277|6|43|21:11|44|4|186|18|295|1|24|160|4|35|38:49|42|3|126|177|337|0|2|2|2|3|27|12|41|20|2|2|11|44|0|1|2013|15|12/12/2013|3|8:25|20131212|30.2|21.2|25.0|69.0|8.1|South|30.0|0.0||Partly Cloudy|0.0|0.0|22.6||10.2592592593|0.658536585366|13.3333333333|0.6|1.63636363636|4.02272727273|0
1170|ATL|WAS|ATL|WAS|27|26|19|189|7|71|33:52|47|6|296|54|243|2|22|373|9|66|26:08|45|3|160|103|476|7|2|2|3|3|29|29|38|45|1|3|21|21|2|0|2013|15|12/15/2013|6|1:00|20131215|39.0|30.0|10.0|70.0|13.8|NW|30.1|0.0||Overcast|0.0|0.0|31.0||6.51724137931|0.763157894737|12.8620689655|0.644444444444|2.57142857143|4.90476190476|1
1171|CLE|CHI|CHI|CLE|31|38|20|273|9|90|25:12|38|5|211|93|366|2|24|261|7|40|34:48|37|3|110|211|472|3|1|1|5|4|22|23|31|39|3|1|31|17|1|1|2013|15|12/15/2013|6|1:00|20131215|-9999.0||8.0||12.7|West|29.82|0.0||Unknown|0.0|0.0|||12.4090909091|0.709677419355|11.347826087|0.589743589744|3.0|12.4117647059|0
1172|IND|HOU|IND|HOU|25|3|19|179|4|36|33:11|35|6|258|152|331|1|12|132|14|114|26:49|36|8|396|107|239|2|1|3|2|0|18|19|34|32|0|2|25|36|0|0|2013|15|12/15/2013|6|1:00|20131215|19.0|10.0|9.0|68.0|8.1|WSW|30.08|0.0||Overcast|0.0|0.0|9.0||9.94444444444|0.529411764706|6.94736842105|0.59375|6.08|2.97222222222|1
1173|JAC|BUF|BUF|JAC|20|27|22|195|6|80|27:25|44|3|136|159|354|4|25|168|7|67|32:35|43|4|180|198|366|2|2|2|3|2|17|21|24|36|2|2|44|31|1|0|2013|15|12/15/2013|6|1:00|20131215|66.0|57.0|10.0|73.0|10.4|NW|29.97|0.0||Mostly Cloudy|0.0|0.0|||11.4705882353|0.708333333333|8.0|0.583333333333|3.61363636364|6.38709677419|0
1174|MIA|NE|MIA|NE|24|20|20|289|4|21|28:38|47|4|189|89|378|1|29|357|1|2|31:22|46|3|146|96|453|1|1|2|3|2|25|34|37|55|3|2|23|22|0|0|2013|15|12/15/2013|6|1:00|20131215|84.9|71.1|10.0|63.0|11.5|WSW|29.96|0.0||Mostly Cloudy|0.0|0.0||90.1|11.56|0.675675675676|10.5|0.618181818182|3.86956521739|4.36363636364|1
1175|MIN|PHI|MIN|PHI|48|30|29|370|3|25|36:26|48|2|97|85|455|1|25|396|9|94|23:34|38|4|165|79|475|1|2|3|6|3|26|30|35|48|2|3|35|13|4|0|2013|15|12/15/2013|6|1:00|20131215|1.9|-11.9|10.0|52.0|4.6|NW|30.18|0.0||Clear|0.0|0.0|-7.6||14.2307692308|0.742857142857|13.2|0.625|2.42857142857|6.07692307692|1
1176|NYG|SEA|SEA|NYG|0|23|12|156|5|38|26:02|38|8|380|25|181|5|21|193|8|50|33:58|38|7|289|134|327|1|3|0|2|0|22|20|35|29|0|1|14|34|0|1|2013|15|12/15/2013|6|1:00|20131215|39.9|28.9|10.0|65.0|12.7|WNW|29.61|0.0||Partly Cloudy|0.0|0.0|32.5||7.09090909091|0.628571428571|9.65|0.689655172414|1.78571428571|3.94117647059|0
1177|STL|NO|STL|NO|27|16|17|158|4|30|27:48|42|4|167|144|302|0|30|371|8|77|32:12|50|2|107|61|432|3|1|2|2|3|39|14|56|20|1|2|20|34|1|1|2013|15|12/15/2013|6|4:25|20131215|30.0|25.0|10.0|82.0|3.5|East|30.11|0.0||Clear|0.0|0.0|26.5||4.05128205128|0.696428571429|26.5|0.7|7.2|1.79411764706|1
1178|TB|SF|SF|TB|14|33|13|144|4|32|20:10|40|7|334|39|183|2|22|189|8|62|39:50|36|4|173|187|376|0|4|0|3|2|19|18|29|34|2|2|40|12|0|0|2013|15|12/15/2013|6|1:00|20131215|69.8|59.0|10.0|68.0|3.5|WNW|30.0|0.0||Overcast|0.0|0.0|||7.57894736842|0.655172413793|10.5|0.529411764706|0.975|15.5833333333|0
1179|TEN|ARI|ARI|TEN|34|37|32|394|3|16|33:44|48|3|145|66|460|3|24|215|9|69|30:58|44|4|212|145|360|0|3|2|4|4|20|36|30|58|1|4|36|19|2|0|2013|15|12/15/2013|6|4:25|20131215|34.0|25.0|10.0|70.0|3.5|SW|30.24|0.0||Overcast|0.0|0.0|31.0||19.7|0.666666666667|5.97222222222|0.620689655172|1.83333333333|7.63157894737|0
1180|CAR|NYJ|CAR|NYJ|30|20|21|261|6|59|33:01|46|2|92|131|392|0|19|140|3|20|26:59|26|4|132|157|297|1|3|2|3|2|16|15|24|28|1|1|36|28|1|1|2013|15|12/15/2013|6|4:05|20131215|48.0|25.0|10.0|41.0|11.5|NW|29.99|0.0||Scattered Clouds|0.0|0.0|||16.3125|0.666666666667|9.33333333333|0.535714285714|3.63888888889|5.60714285714|1
1181|OAK|KC|KC|OAK|31|56|26|331|10|90|34:07|39|1|48|130|461|7|19|306|8|91|25:53|43|4|198|78|384|1|1|0|8|4|20|20|25|41|5|2|24|33|2|2|2013|15|12/15/2013|6|4:05|20131215|51.1|42.1|10.0|71.0|0.0|North|30.25|0.0||Scattered Clouds|0.0|0.0|||16.55|0.8|15.3|0.487804878049|5.41666666667|2.36363636364|0
1182|DAL|GB|GB|DAL|36|37|27|332|7|79|31:43|29|2|103|134|466|2|26|283|7|59|27:59|43|4|197|151|434|1|5|1|3|5|29|26|48|39|2|4|18|26|1|1|2013|15|12/15/2013|6|4:25|20131215|59.0|26.1|10.0|28.0|3.5|South|30.22|0.0||Clear|0.0|0.0|||11.4482758621|0.604166666667|10.8846153846|0.666666666667|7.44444444444|5.80769230769|0
1183|PIT|CIN|PIT|CIN|30|20|19|184|4|25|31:36|38|3|115|106|290|1|19|222|6|50|28:24|22|4|166|57|279|1|3|0|3|3|25|20|44|25|2|1|22|36|1|1|2013|15|12/15/2013|6|8:30|20131215|27.0|16.0|10.0|63.0|20.7|West|29.99|0.0||Overcast|0.0|0.0|13.2||7.36|0.568181818182|11.1|0.8|4.81818181818|1.58333333333|1
1184|DET|BAL|BAL|DET|16|18|19|230|8|89|32:25|37|5|230|119|349|3|18|215|7|60|27:35|43|5|240|90|305|0|6|1|2|0|20|18|38|34|0|1|21|28|0|1|2013|15|12/16/2013|0|8:40|20131216|12.0|8.1|10.0|84.0|3.5|SE|30.06|0.0||Clear|0.0|0.0|5.9||11.5|0.526315789474|11.9444444444|0.529411764706|5.66666666667|3.21428571429|0
1185|BUF|MIA|BUF|MIA|19|0|18|187|4|31|36:31|33|6|218|203|390|1|6|89|6|37|23:29|46|10|501|14|103|2|4|0|1|0|15|12|25|33|0|0|51|12|1|0|2013|16|12/22/2013|6|1:00|20131222|36.0|35.1|1.8|97.0|5.8|SSW|29.7|0.0|0.1|Light Rain|1.0|0.0|31.1||12.4666666667|0.6|7.41666666667|0.363636363636|3.98039215686|1.16666666667|1
1186|CAR|NO|CAR|NO|17|13|10|141|3|26|21:12|47|8|406|81|222|1|20|239|4|40|38:48|43|7|340|126|365|2|1|2|2|1|13|30|22|45|1|1|18|30|1|0|2013|16|12/22/2013|6|1:00|20131222|70.0|66.0|6.0|87.0|13.8|South|30.02|0.0|0.0|Light Rain|1.0|0.0|||10.8461538462|0.590909090909|7.96666666667|0.666666666667|4.5|4.2|1
1187|CIN|MIN|CIN|MIN|42|14|24|348|6|55|39:32|35|4|160|81|429|1|10|94|5|40|20:28|34|5|197|115|209|4|0|0|6|2|27|13|38|27|4|1|37|17|1|1|2013|16|12/22/2013|6|1:00|20131222|53.1|45.0|10.0|74.0|15.0|SSW|29.86|0.0||Scattered Clouds|0.0|0.0|||12.8888888889|0.710526315789|7.23076923077|0.481481481481|2.18918918919|6.76470588235|1
1188|HOU|DEN|DEN|HOU|13|37|14|153|4|57|31:07|42|8|359|87|240|2|25|397|8|67|28:53|37|6|292|114|511|0|3|2|4|1|32|18|51|37|4|1|18|26|0|0|2013|16|12/22/2013|6|1:00|20131222|57.2|44.6|10.0|63.0|13.8|NNW|30.02|0.0||Clear|0.0|0.0|||4.78125|0.627450980392|22.0555555556|0.486486486486|4.83333333333|4.38461538462|0
1189|JAC|TEN|TEN|JAC|16|20|15|226|4|15|24:21|46|4|182|63|289|1|22|164|1|4|35:39|39|3|140|182|346|1|1|2|2|2|24|17|34|26|2|1|21|44|0|1|2013|16|12/22/2013|6|1:00|20131222|79.0|66.0|10.0|64.0|12.7|South|30.08|0.0||Mostly Cloudy|0.0|0.0|||9.41666666667|0.705882352941|9.64705882353|0.653846153846|3.0|4.13636363636|0
